Site,Line,Rep,Row,Column,yield,Block,PhenoGroup
3,L737,1,29,6,2.875,6,2
3,L860,1,30,6,2.45,6,2
3,L810,2,31,6,3.05,7,2
3,L898,2,32,6,2.975,7,2
3,L219,2,33,6,3.525,7,2
3,L117,2,34,6,2.875,7,2
3,L804,2,35,6,3.35,7,2
3,L83,2,36,6,2.55,8,1
3,L557,2,37,6,4.05,8,1
3,L318,2,38,6,3.425,8,1
3,L335,2,39,6,3.225,8,1
3,L201,2,40,6,3.65,8,1
3,L330,2,41,6,4.05,9,2
3,L32,2,42,6,3.425,9,2
3,L697,2,43,6,2.675,9,2
3,L233,2,44,6,2.5,9,2
3,L426,2,45,6,3.05,9,2
3,L187,2,46,6,3.482,10,3
3,L94,2,47,6,2.9,10,3
3,L160,2,48,6,2.975,10,3
3,L42,2,49,6,3.875,10,3
3,L198,2,50,6,3.95,10,3
3,L37,2,51,6,2.575,11,1
3,L660,2,52,6,2.274,11,1
3,L710,2,53,6,2.525,11,1
3,L734,2,54,6,1.95,11,1
3,L566,2,55,6,2.5,11,1
3,L375,2,56,6,3.225,12,3
3,L690,2,57,6,3.15,12,3
3,L483,2,58,6,3.425,12,3
3,L419,2,59,6,3.1,12,3
3,L780,2,60,6,2.025,12,3
3,L406,1,1,7,2.55,1,2
3,L398,1,2,7,2.625,1,2
3,L330,1,3,7,3.1,1,2
3,L444,1,4,7,2.925,1,2
3,L130,1,5,7,2,1,2
3,L940,1,6,7,0.85,2,3
3,L448,1,7,7,3.15,2,3
3,L388,1,8,7,3.05,2,3
3,L15,1,9,7,3.075,2,3
3,L38,1,10,7,2.175,2,3
3,L527,1,11,7,2.875,3,1
3,L767,1,12,7,2.25,3,1
3,L896,1,13,7,1.95,3,1
3,L540,1,14,7,2.975,3,1
3,L907,1,15,7,2.175,3,1
3,L284,1,16,7,1.775,4,3
3,L65,1,17,7,2.775,4,3
3,L893,1,18,7,2.5,4,3
3,L268,1,19,7,1.475,4,3
3,L744,1,20,7,3.025,4,3
3,L101,1,21,7,2.675,5,1
3,L863,1,22,7,1.3,5,1
3,L191,1,23,7,1.7,5,1
3,L641,1,24,7,2.65,5,1
3,L734,1,25,7,1.875,5,1
3,L346,1,26,7,2.275,6,2
3,L531,1,27,7,3.5,6,2
3,L827,1,28,7,1.55,6,2
3,L161,1,29,7,2.25,6,2
3,L727,1,30,7,2.675,6,2
3,L770,2,31,7,2.169,7,2
3,L62,2,32,7,3.025,7,2
3,L328,2,33,7,2.7,7,2
3,L701,2,34,7,2.95,7,2
3,L928,2,35,7,2.825,7,2
3,L341,2,36,7,2.975,8,1
3,L128,2,37,7,3.025,8,1
3,L768,2,38,7,2.25,8,1
3,L803,2,39,7,3.425,8,1
3,L837,2,40,7,1.675,8,1
3,L224,2,41,7,2.4,9,2
3,L629,2,42,7,2.525,9,2
3,L297,2,43,7,3.075,9,2
3,L681,2,44,7,3.2,9,2
3,L183,2,45,7,3.4,9,2
3,L713,2,46,7,3.6,10,3
3,L705,2,47,7,2.625,10,3
3,L797,2,48,7,2.05,10,3
3,L126,2,49,7,3.125,10,3
3,L105,2,50,7,2.675,10,3
3,L103,2,51,7,1.85,11,1
3,L726,2,52,7,2.475,11,1
3,L337,2,53,7,1.95,11,1
3,L883,2,54,7,1.825,11,1
3,L833,2,55,7,2.8,11,1
3,L665,2,56,7,3.225,12,3
3,L919,2,57,7,0.65,12,3
3,L560,2,58,7,3.225,12,3
3,L154,2,59,7,3,12,3
3,L897,2,60,7,2.4,12,3
3,L232,1,1,8,2.456,1,2
3,L234,1,2,8,2.121,1,2
3,L36,1,3,8,3.125,1,2
3,L49,1,4,8,2.4,1,2
3,L708,1,5,8,2.356,1,2
3,L132,1,6,8,3.425,2,3
3,L674,1,7,8,2.125,2,3
3,L195,1,8,8,2.5,2,3
3,L840,1,9,8,2.825,2,3
3,L751,1,10,8,2.975,2,3
3,L289,1,11,8,2.075,3,1
3,L678,1,12,8,2.8,3,1
3,L667,1,13,8,2.075,3,1
3,L499,1,14,8,1.8,3,1
3,L566,1,15,8,1.775,3,1
3,L758,1,16,8,1.4,4,3
3,L348,1,17,8,3.1,4,3
3,L808,1,18,8,2.4,4,3
3,L255,1,19,8,2.4,4,3
3,L934,1,20,8,2.875,4,3
3,L620,1,21,8,2.475,5,1
3,L575,1,22,8,1.475,5,1
3,L410,1,23,8,2.4,5,1
3,L33,1,24,8,2.175,5,1
3,L811,1,25,8,2.35,5,1
3,L418,1,26,8,2.875,6,2
3,L56,1,27,8,3.2,6,2
3,L73,1,28,8,2.275,6,2
3,L121,1,29,8,2.125,6,2
3,L202,1,30,8,2.85,6,2
3,L679,2,31,8,2.3,7,2
3,L131,2,32,8,2,7,2
3,L910,2,33,8,2.525,7,2
3,L438,2,34,8,2.8,7,2
3,L888,2,35,8,2.325,7,2
3,L48,2,36,8,2.75,8,1
3,L682,2,37,8,2.625,8,1
3,L109,2,38,8,NA,8,1
3,L467,2,39,8,2.025,8,1
3,L912,2,40,8,3.1,8,1
3,L731,2,41,8,2.425,9,2
3,L304,2,42,8,2.404,9,2
3,L794,2,43,8,2.875,9,2
3,L99,2,44,8,2.55,9,2
3,L774,2,45,8,1.05,9,2
3,L129,2,46,8,3.15,10,3
3,L374,2,47,8,2.8,10,3
3,L819,2,48,8,2.825,10,3
3,L284,2,49,8,1.275,10,3
3,L920,2,50,8,1.125,10,3
3,L25,2,51,8,1.375,11,1
3,L403,2,52,8,1.775,11,1
3,L409,2,53,8,1.8,11,1
3,L203,2,54,8,2.2,11,1
3,L504,2,55,8,2.8,11,1
3,L940,2,56,8,0.8,12,3
3,L415,2,57,8,3.05,12,3
3,L350,2,58,8,3.125,12,3
3,L517,2,59,8,1.875,12,3
3,L163,2,60,8,3.016,12,3
3,L699,1,1,9,2.575,1,2
3,L157,1,2,9,2.8,1,2
3,L272,1,3,9,2.425,1,2
3,L455,1,4,9,2.75,1,2
3,L536,1,5,9,2.9,1,2
3,L276,1,6,9,3,2,3
3,L926,1,7,9,1.675,2,3
3,L92,1,8,9,2.375,2,3
3,L749,1,9,9,1.875,2,3
3,L814,1,10,9,2.4,2,3
3,L798,1,11,9,2.5,3,1
3,L245,1,12,9,2.125,3,1
3,L698,1,13,9,1.825,3,1
3,L538,1,14,9,2.225,3,1
3,L816,1,15,9,1.45,3,1
3,L375,1,16,9,2.225,4,3
3,L929,1,17,9,1.475,4,3
3,L553,1,18,9,2.525,4,3
3,L858,1,19,9,2.225,4,3
3,L325,1,20,9,2.175,4,3
3,L4,1,21,9,2.325,5,1
3,L587,1,22,9,2.5,5,1
3,L442,1,23,9,2.05,5,1
3,L318,1,24,9,2.35,5,1
3,L834,1,25,9,1.35,5,1
3,L703,1,26,9,1.625,6,2
3,L52,1,27,9,2.85,6,2
3,L770,1,28,9,1.85,6,2
3,L149,1,29,9,1.825,6,2
3,L794,1,30,9,2.225,6,2
3,L922,2,31,9,1.178,7,2
3,L818,2,32,9,2.6,7,2
3,L688,2,33,9,2.375,7,2
3,L275,2,34,9,1.95,7,2
3,L859,2,35,9,1.15,7,2
3,L188,2,36,9,1.675,8,1
3,L892,2,37,9,2.55,8,1
3,L2,2,38,9,2.378,8,1
3,L360,2,39,9,2.2,8,1
3,L27,2,40,9,2.5,8,1
3,L936,2,41,9,2.675,9,2
3,L307,2,42,9,3.45,9,2
3,L711,2,43,9,2.575,9,2
3,L581,2,44,9,1.125,9,2
3,L291,2,45,9,2.875,9,2
3,L333,2,46,9,1.25,10,3
3,L558,2,47,9,2.775,10,3
3,L323,2,48,9,3.075,10,3
3,L392,2,49,9,2.996,10,3
3,L576,2,50,9,2.825,10,3
3,L838,2,51,9,1.975,11,1
3,L569,2,52,9,2.325,11,1
3,L410,2,53,9,2.7,11,1
3,L853,2,54,9,1.75,11,1
3,L641,2,55,9,2.15,11,1
3,L808,2,56,9,2.725,12,3
3,L448,2,57,9,3.275,12,3
3,L156,2,58,9,2.3,12,3
3,L673,2,59,9,1.8,12,3
3,L917,2,60,9,3.15,12,3
3,L46,1,1,10,1.125,1,2
3,L174,1,2,10,3.425,1,2
3,L738,1,3,10,3.1,1,2
3,L254,1,4,10,2.275,1,2
3,L663,1,5,10,2.3,1,2
3,L691,1,6,10,2.575,2,3
3,L404,1,7,10,3.375,2,3
3,L343,1,8,10,3.1,2,3
3,L481,1,9,10,3.35,2,3
3,L741,1,10,10,3.225,2,3
3,L237,1,11,10,2.625,3,1
3,L633,1,12,10,2.75,3,1
3,L583,1,13,10,2.775,3,1
3,L832,1,14,10,2.975,3,1
3,L486,1,15,10,3.45,3,1
3,L332,1,16,10,1.85,4,3
3,L476,1,17,10,2.675,4,3
3,L700,1,18,10,3.125,4,3
3,L920,1,19,10,1.05,4,3
3,L776,1,20,10,3.076,4,3
3,L349,1,21,10,2.625,5,1
3,L40,1,22,10,2.475,5,1
3,L340,1,23,10,2.625,5,1
3,L305,1,24,10,2.75,5,1
3,L505,1,25,10,2.371,5,1
3,L275,1,26,10,2.225,6,2
3,L114,1,27,10,2.225,6,2
3,L86,1,28,10,2.7,6,2
3,L96,1,29,10,3.1,6,2
3,L159,1,30,10,1.675,6,2
3,L591,2,31,10,3.375,7,2
3,L234,2,32,10,2.575,7,2
3,L322,2,33,10,3.526,7,2
3,L827,2,34,10,2.65,7,2
3,L845,2,35,10,3.775,7,2
3,L783,2,36,10,2.375,8,1
3,L594,2,37,10,3.2,8,1
3,L793,2,38,10,0.95,8,1
3,L901,2,39,10,2.575,8,1
3,L386,2,40,10,2.25,8,1
3,L436,2,41,10,3.075,9,2
3,L802,2,42,10,3.325,9,2
3,L590,2,43,10,3.5,9,2
3,L338,2,44,10,3.3,9,2
3,L215,2,45,10,3.425,9,2
3,L693,2,46,10,1.025,10,3
3,L766,2,47,10,2.075,10,3
3,L801,2,48,10,3.35,10,3
3,L182,2,49,10,3.475,10,3
3,L172,2,50,10,2.05,10,3
3,L6,2,51,10,3.05,11,1
3,L512,2,52,10,2.95,11,1
3,L678,2,53,10,2.9,11,1
3,L59,2,54,10,3.6,11,1
3,L735,2,55,10,2.175,11,1
3,L484,2,56,10,4.475,12,3
3,L822,2,57,10,3.025,12,3
3,L136,2,58,10,1.5,12,3
3,L744,2,59,10,3.475,12,3
3,L929,2,60,10,1.725,12,3
3,L679,1,1,11,1.95,1,2
3,L205,1,2,11,3.15,1,2
3,L4,1,3,11,2.575,1,2
3,L774,1,4,11,1.05,1,2
3,L314,1,5,11,2.864,1,2
3,L485,1,6,11,2.575,2,3
3,L927,1,7,11,2.6,2,3
3,L139,1,8,11,2.5,2,3
3,L541,1,9,11,2.25,2,3
3,L393,1,10,11,2.8,2,3
3,L720,1,11,11,2.95,3,1
3,L266,1,12,11,3.025,3,1
3,L557,1,13,11,3.575,3,1
3,L312,1,14,11,3.425,3,1
3,L672,1,15,11,1.82,3,1
3,L166,1,16,11,3.275,4,3
3,L42,1,17,11,3.35,4,3
3,L836,1,18,11,1.8,4,3
3,L656,1,19,11,2.475,4,3
3,L236,1,20,11,1.525,4,3
3,L578,1,21,11,2.8,5,1
3,L222,1,22,11,2.45,5,1
3,L939,1,23,11,2.125,5,1
3,L235,1,24,11,2.45,5,1
3,L924,1,25,11,2.4,5,1
3,L864,1,26,11,1.95,6,2
3,L285,1,27,11,2.675,6,2
3,L813,1,28,11,3.05,6,2
3,L449,1,29,11,3.2,6,2
3,L886,1,30,11,1.8,6,2
3,L124,2,31,11,3.1,7,2
3,L167,2,32,11,1.975,7,2
3,L189,2,33,11,2.975,7,2
3,L364,2,34,11,3.375,7,2
3,L867,2,35,11,3.35,7,2
3,L305,2,36,11,2.275,8,1
3,L798,2,37,11,2.475,8,1
3,L599,2,38,11,1.35,8,1
3,L667,2,39,11,2.275,8,1
3,L340,2,40,11,2.125,8,1
3,L923,2,41,11,2.1,9,2
3,L498,2,42,11,2.6,9,2
3,L228,2,43,11,2.2,9,2
3,L269,2,44,11,3.275,9,2
3,L891,2,45,11,2.6,9,2
3,L481,2,46,11,2.65,10,3
3,L858,2,47,11,2.175,10,3
3,L862,2,48,11,1.975,10,3
3,L265,2,49,11,2.5,10,3
3,L609,2,50,11,1.95,10,3
3,L192,2,51,11,2.475,11,1
3,L141,2,52,11,2.775,11,1
3,L294,2,53,11,2.35,11,1
3,L310,2,54,11,2.525,11,1
3,L412,2,55,11,2.128,11,1
3,L652,2,56,11,2.275,12,3
3,L746,2,57,11,1.85,12,3
3,L64,2,58,11,2.95,12,3
3,L148,2,59,11,2.7,12,3
3,L388,2,60,11,2.821,12,3
3,L511,1,1,12,2.45,1,2
3,L308,1,2,12,2.7,1,2
3,L382,1,3,12,2.724,1,2
3,L394,1,4,12,2.95,1,2
3,L854,1,5,12,1.95,1,2
3,L113,1,6,12,2.4,2,3
3,L90,1,7,12,2.375,2,3
3,L598,1,8,12,2.475,2,3
3,L766,1,9,12,2.1,2,3
3,L919,1,10,12,1.025,2,3
3,L201,1,11,12,2.75,3,1
3,L1,1,12,12,1.525,3,1
3,L207,1,13,12,2.25,3,1
3,L482,1,14,12,2.1,3,1
3,L88,1,15,12,2.875,3,1
3,L13,1,16,12,2.3,4,3
3,L379,1,17,12,2.496,4,3
3,L288,1,18,12,2.975,4,3
3,L47,1,19,12,2.75,4,3
3,L705,1,20,12,2.35,4,3
3,L875,1,21,12,1.85,5,1
3,L599,1,22,12,1.6,5,1
3,L782,1,23,12,1.925,5,1
3,L58,1,24,12,1.85,5,1
3,L925,1,25,12,2.35,5,1
3,L731,1,26,12,2.725,6,2
3,L711,1,27,12,2.375,6,2
3,L935,1,28,12,0.85,6,2
3,L131,1,29,12,1.85,6,2
3,L687,1,30,12,1.875,6,2
3,L317,2,31,12,2.05,7,2
3,L864,2,32,12,1.75,7,2
3,L272,2,33,12,2.3,7,2
3,L282,2,34,12,2.575,7,2
3,L432,2,35,12,2.025,7,2
3,L548,2,36,12,2.95,8,1
3,L620,2,37,12,1.9,8,1
3,L516,2,38,12,3.6,8,1
3,L44,2,39,12,2.375,8,1
3,L587,2,40,12,2.475,8,1
3,L122,2,41,12,2.175,9,2
3,L204,2,42,12,2.575,9,2
3,L359,2,43,12,2.25,9,2
3,L815,2,44,12,2.35,9,2
3,L30,2,45,12,2.5,9,2
3,L694,2,46,12,2.35,10,3
3,L223,2,47,12,2.725,10,3
3,L311,2,48,12,2.875,10,3
3,L302,2,49,12,2.65,10,3
3,L393,2,50,12,2.85,10,3
3,L524,2,51,12,2.35,11,1
3,L193,2,52,12,2.375,11,1
3,L527,2,53,12,1.975,11,1
3,L334,2,54,12,2.075,11,1
3,L669,2,55,12,1.975,11,1
3,L533,2,56,12,2.775,12,3
3,L171,2,57,12,2.476,12,3
3,L508,2,58,12,2.704,12,3
3,L424,2,59,12,1.775,12,3
3,L796,2,60,12,1.225,12,3
3,L280,1,1,13,1.425,1,2
3,L426,1,2,13,2.65,1,2
3,L590,1,3,13,2.95,1,2
3,L122,1,4,13,2.175,1,2
3,L686,1,5,13,2.625,1,2
3,L126,1,6,13,2.875,2,3
3,L805,1,7,13,2.25,2,3
3,L771,1,8,13,2.025,2,3
3,L116,1,9,13,2.5,2,3
3,L638,1,10,13,2.525,2,3
3,L721,1,11,13,3.272,3,1
3,L306,1,12,13,2.425,3,1
3,L39,1,13,13,1.85,3,1
3,L278,1,14,13,1.5,3,1
3,L185,1,15,13,2.2,3,1
3,L552,1,16,13,3.4,4,3
3,L797,1,17,13,2.075,4,3
3,L43,1,18,13,3.15,4,3
3,L844,1,19,13,2.1,4,3
3,L796,1,20,13,1.6,4,3
3,L857,1,21,13,2.225,5,1
3,L221,1,22,13,2.475,5,1
3,L783,1,23,13,2.2,5,1
3,L755,1,24,13,2,5,1
3,L472,1,25,13,1.8,5,1
3,L648,1,26,13,2.8,6,2
3,L757,1,27,13,2.9,6,2
3,L291,1,28,13,2.775,6,2
3,L473,1,29,13,2.95,6,2
3,L292,1,30,13,3.075,6,2
3,L709,2,31,13,3.05,7,2
3,L522,2,32,13,2.55,7,2
3,L205,2,33,13,2.825,7,2
3,L449,2,34,13,2.5,7,2
3,L73,2,35,13,2.375,7,2
3,L290,2,36,13,2.5,8,1
3,L750,2,37,13,2.3,8,1
3,L76,2,38,13,2.525,8,1
3,L135,2,39,13,2.525,8,1
3,L714,2,40,13,2.2,8,1
3,L585,2,41,13,2.725,9,2
3,L703,2,42,13,2.575,9,2
3,L190,2,43,13,2.725,9,2
3,L683,2,44,13,3.05,9,2
3,L687,2,45,13,1.55,9,2
3,L748,2,46,13,2.6,10,3
3,L836,2,47,13,1.8,10,3
3,L268,2,48,13,1.525,10,3
3,L776,2,49,13,2.6,10,3
3,L106,2,50,13,2.575,10,3
3,L442,2,51,13,1.925,11,1
3,L651,2,52,13,2.75,11,1
3,L249,2,53,13,2.55,11,1
3,L212,2,54,13,2.85,11,1
3,L210,2,55,13,2.7,11,1
3,L348,2,56,13,3.15,12,3
3,L921,2,57,13,0.925,12,3
3,L226,2,58,13,2.25,12,3
3,L855,2,59,13,2.325,12,3
3,L534,2,60,13,2.375,12,3
3,L327,1,1,14,2.575,1,2
3,L331,1,2,14,1.975,1,2
3,L440,1,3,14,2.425,1,2
3,L190,1,4,14,2.625,1,2
3,L928,1,5,14,2.625,1,2
3,L257,1,6,14,2.95,2,3
3,L517,1,7,14,2,2,3
3,L494,1,8,14,3.275,2,3
3,L323,1,9,14,3.25,2,3
3,L69,1,10,14,1.8,2,3
3,L735,1,11,14,1.525,3,1
3,L651,1,12,14,3.2,3,1
3,L480,1,13,14,1.5,3,1
3,L6,1,14,14,2.248,3,1
3,L18,1,15,14,2.175,3,1
3,L558,1,16,14,2.725,4,3
3,L488,1,17,14,2.375,4,3
3,L740,1,18,14,2.95,4,3
3,L800,1,19,14,2.425,4,3
3,L93,1,20,14,3.275,4,3
3,L712,1,21,14,1.725,5,1
3,L214,1,22,14,2.9,5,1
3,L41,1,23,14,1.4,5,1
3,L837,1,24,14,1.675,5,1
3,L775,1,25,14,1.8,5,1
3,L124,1,26,14,2.775,6,2
3,L30,1,27,14,3.3,6,2
3,L194,1,28,14,3.225,6,2
3,L530,1,29,14,3.35,6,2
3,L81,1,30,14,2.95,6,2
3,L227,2,31,14,3.375,7,2
3,L31,2,32,14,1.675,7,2
3,L648,2,33,14,3.025,7,2
3,L225,2,34,14,2.675,7,2
3,L292,2,35,14,3.35,7,2
3,L207,2,36,14,2.6,8,1
3,L767,2,37,14,2.025,8,1
3,L301,2,38,14,2.35,8,1
3,L51,2,39,14,3.45,8,1
3,L614,2,40,14,2.25,8,1
3,L468,2,41,14,2.45,9,2
3,L112,2,42,14,2.607,9,2
3,L3,2,43,14,3.05,9,2
3,L355,2,44,14,2.625,9,2
3,L74,2,45,14,3.2,9,2
3,L98,2,46,14,2.775,10,3
3,L178,2,47,14,2.325,10,3
3,L209,2,48,14,2.375,10,3
3,L622,2,49,14,2.775,10,3
3,L342,2,50,14,2.25,10,3
3,L562,2,51,14,2.625,11,1
3,L289,2,52,14,1.9,11,1
3,L256,2,53,14,2.1,11,1
3,L559,2,54,14,2.85,11,1
3,L287,2,55,14,2.15,11,1
3,L541,2,56,14,2.725,12,3
3,L92,2,57,14,1.775,12,3
3,L881,2,58,14,2.125,12,3
3,L113,2,59,14,2.5,12,3
3,L281,2,60,14,2.2,12,3
3,L5,1,1,15,2.825,1,2
3,L702,1,2,15,2.825,1,2
3,L900,1,3,15,2.1,1,2
3,L789,1,4,15,1.525,1,2
3,L74,1,5,15,2.575,1,2
3,L822,1,6,15,2.275,2,3
3,L821,1,7,15,2.725,2,3
3,L402,1,8,15,2.775,2,3
3,L240,1,9,15,2.85,2,3
3,L642,1,10,15,3.25,2,3
3,L48,1,11,15,2.655,3,1
3,L229,1,12,15,1.725,3,1
3,L216,1,13,15,2.4,3,1
3,L128,1,14,15,2.525,3,1
3,L666,1,15,15,NA,3,1
3,L186,1,16,15,2.425,4,3
3,L104,1,17,15,0.825,4,3
3,L265,1,18,15,2.575,4,3
3,L187,1,19,15,2.9,4,3
3,L717,1,20,15,2.625,4,3
3,L873,1,21,15,2,5,1
3,L833,1,22,15,2.325,5,1
3,L403,1,23,15,2.243,5,1
3,L710,1,24,15,2.125,5,1
3,L175,1,25,15,2.525,5,1
3,L369,1,26,15,2.45,6,2
3,L470,1,27,15,2.35,6,2
3,L697,1,28,15,3.175,6,2
3,L867,1,29,15,3.164,6,2
3,L815,1,30,15,2.625,6,2
3,L217,2,31,15,2.125,7,2
3,L134,2,32,15,1.815,7,2
3,L339,2,33,15,2.7,7,2
3,L738,2,34,15,3.3,7,2
3,L812,2,35,15,3,7,2
3,L578,2,36,15,1.3,8,1
3,L782,2,37,15,2.248,8,1
3,L668,2,38,15,1.325,8,1
3,L825,2,39,15,2.375,8,1
3,L250,2,40,15,2.65,8,1
3,L852,2,41,15,2.581,9,2
3,L473,2,42,15,3.025,9,2
3,L663,2,43,15,2.45,9,2
3,L194,2,44,15,2.625,9,2
3,L52,2,45,15,3.1,9,2
3,L552,2,46,15,3.075,10,3
3,L100,2,47,15,2.675,10,3
3,L485,2,48,15,3.15,10,3
3,L303,2,49,15,2.95,10,3
3,L909,2,50,15,1.875,10,3
3,L875,2,51,15,1.625,11,1
3,L677,2,52,15,1.79,11,1
3,L834,2,53,15,1.675,11,1
3,L695,2,54,15,1.5,11,1
3,L128,2,55,15,2.001,11,1
3,L93,2,56,15,2.65,12,3
3,L145,2,57,15,2.8,12,3
3,L316,2,58,15,2.25,12,3
3,L903,2,59,15,2.45,12,3
3,L930,2,60,15,2.4,12,3
3,L891,1,1,16,2.025,1,2
3,L586,1,2,16,2.825,1,2
3,L526,1,3,16,2.714,1,2
3,L307,1,4,16,3,1,2
3,L761,1,5,16,2.025,1,2
3,L173,1,6,16,2.825,2,3
3,L665,1,7,16,2.05,2,3
3,L855,1,8,16,2.1,2,3
3,L865,1,9,16,2.95,2,3
3,L303,1,10,16,2.825,2,3
3,L176,1,11,16,2.075,3,1
3,L467,1,12,16,1.975,3,1
3,L210,1,13,16,2.55,3,1
3,L409,1,14,16,1.78,3,1
3,L334,1,15,16,NA,3,1
3,L144,1,16,16,2.567,4,3
3,L350,1,17,16,2.875,4,3
3,L164,1,18,16,2.475,4,3
3,L777,1,19,16,1.95,4,3
3,L342,1,20,16,2.125,4,3
3,L773,1,21,16,0.95,5,1
3,L742,1,22,16,2.35,5,1
3,L75,1,23,16,2.225,5,1
3,L283,1,24,16,1.825,5,1
3,L386,1,25,16,2.2,5,1
3,L24,1,26,16,3,6,2
3,L165,1,27,16,1.975,6,2
3,L787,1,28,16,2.525,6,2
3,L233,1,29,16,1.925,6,2
3,L784,1,30,16,2.775,6,2
3,L12,2,31,16,2.825,7,2
3,L71,2,32,16,1.35,7,2
3,L733,2,33,16,2.8,7,2
3,L85,2,34,16,2.475,7,2
3,L425,2,35,16,1.825,7,2
3,L575,2,36,16,2.825,8,1
3,L78,2,37,16,2.15,8,1
3,L722,2,38,16,1.625,8,1
3,L540,2,39,16,2.475,8,1
3,L391,2,40,16,1.375,8,1
3,L570,2,41,16,1.325,9,2
3,L81,2,42,16,2.475,9,2
3,L503,2,43,16,2.2,9,2
3,L46,2,44,16,1.05,9,2
3,L161,2,45,16,1.975,9,2
3,L357,2,46,16,1.65,10,3
3,L199,2,47,16,2.777,10,3
3,L404,2,48,16,2.275,10,3
3,L47,2,49,16,2.6,10,3
3,L488,2,50,16,1.85,10,3
3,L26,2,51,16,2,11,1
3,L698,2,52,16,1.369,11,1
3,L143,2,53,16,1.725,11,1
3,L40,2,54,16,1.65,11,1
3,L918,2,55,16,2.3,11,1
3,L889,2,56,16,2.575,12,3
3,L329,2,57,16,2.075,12,3
3,L749,2,58,16,1.425,12,3
3,L186,2,59,16,1.975,12,3
3,L537,2,60,16,1.675,12,3
4,L463,1,1,1,4.132,1,1
4,L324,1,2,1,2.939,1,1
4,L175,1,3,1,3.07,1,1
4,L18,1,4,1,3.962,1,1
4,L298,1,5,1,3.699,1,1
4,L925,1,6,1,2.468,1,1
4,L109,1,7,1,2.803,1,1
4,L314,1,8,1,3.615,2,2
4,L331,1,9,1,2.987,2,2
4,L131,1,10,1,3.472,2,2
4,L731,1,11,1,3.279,2,2
4,L62,1,12,1,2.814,2,2
4,L234,1,13,1,3.077,2,2
4,L433,1,14,1,3.518,2,2
4,L13,1,15,1,2.806,3,3
4,L448,1,16,1,3.219,3,3
4,L869,1,17,1,3.199,3,3
4,L642,1,18,1,3.406,3,3
4,L84,1,19,1,3.414,3,3
4,L223,1,20,1,3.246,3,3
4,L281,1,21,1,2.17,3,3
4,L159,1,22,1,2.142,4,2
4,L584,1,23,1,3.056,4,2
4,L854,1,24,1,3.238,4,2
4,L79,1,25,1,2.12,4,2
4,L923,1,26,1,2.681,4,2
4,L426,1,27,1,3.494,4,2
4,L5,1,28,1,2.865,4,2
4,L100,1,29,1,2.535,5,3
4,L801,1,30,1,1.541,5,3
4,L849,1,31,1,2.108,5,3
4,L148,1,32,1,2.632,5,3
4,L752,1,33,1,1.915,5,3
4,L513,1,34,1,2.658,5,3
4,L63,1,35,1,3.038,5,3
4,L214,1,36,1,3.633,6,1
4,L340,1,37,1,3.142,6,1
4,L750,1,38,1,3.418,6,1
4,L720,1,39,1,3.652,6,1
4,L931,1,40,1,2.823,6,1
4,L901,1,41,1,2.263,6,1
4,L911,1,42,1,2.23,6,1
4,L682,2,43,1,2.754,7,1
4,L907,2,44,1,2.602,7,1
4,L848,2,45,1,2.887,7,1
4,L445,2,46,1,3.034,7,1
4,L2,2,47,1,2.829,7,1
4,L383,2,48,1,2.909,7,1
4,L33,2,49,1,3.297,7,1
4,L411,2,50,1,3.187,8,3
4,L749,2,51,1,2.193,8,3
4,L199,2,52,1,2.822,8,3
4,L776,2,53,1,2.675,8,3
4,L518,2,54,1,2.749,8,3
4,L389,2,55,1,3.012,8,3
4,L942,2,56,1,3.311,8,3
4,L545,2,57,1,2.814,9,3
4,L129,2,58,1,2.222,9,3
4,L450,2,59,1,0.658,9,3
4,L605,2,60,1,2.782,9,3
4,L400,2,61,1,3.173,9,3
4,L311,2,62,1,2.982,9,3
4,L407,2,63,1,3.045,9,3
4,L791,2,64,1,2.656,10,2
4,L493,2,65,1,2.715,10,2
4,L282,2,66,1,3.048,10,2
4,L621,2,67,1,3.151,10,2
4,L708,2,68,1,3.075,10,2
4,L852,2,69,1,2.994,10,2
4,L898,2,70,1,2.339,10,2
4,L709,2,71,1,2.895,11,2
4,L650,2,72,1,3.706,11,2
4,L297,2,73,1,3.26,11,2
4,L85,2,74,1,3.202,11,2
4,L146,2,75,1,2.99,11,2
4,L399,2,76,1,3.026,11,2
4,L97,2,77,1,3.26,11,2
4,L26,2,78,1,2.566,12,1
4,L101,2,79,1,3.143,12,1
4,L790,2,80,1,2.697,12,1
4,L775,2,81,1,2.646,12,1
4,L185,2,82,1,3.553,12,1
4,L83,2,83,1,2.493,12,1
4,L1,2,84,1,2.237,12,1
4,L871,1,1,2,2.406,1,1
4,L210,1,2,2,2.924,1,1
4,L698,1,3,2,3.52,1,1
4,L349,1,4,2,3.336,1,1
4,L70,1,5,2,3.202,1,1
4,L456,1,6,2,2.728,1,1
4,L495,1,7,2,3.459,1,1
4,L54,1,8,2,2.99,2,2
4,L778,1,9,2,2.379,2,2
4,L233,1,10,2,2.363,2,2
4,L112,1,11,2,1.901,2,2
4,L134,1,12,2,1.725,2,2
4,L789,1,13,2,NA,2,2
4,L733,1,14,2,3.129,2,2
4,L50,1,15,2,2.969,3,3
4,L42,1,16,2,2.265,3,3
4,L116,1,17,2,2.804,3,3
4,L311,1,18,2,2.791,3,3
4,L921,1,19,2,1.083,3,3
4,L753,1,20,2,2.054,3,3
